Date,APR,DPR,Balance
2023-02-14 - 2023-02-20,37.972586573274675,0.7282413863367745,1924.7735807742224
2023-02-21 - 2023-02-27,33.358995546385174,0.6397615584238251,1937.0875422307136
2023-02-28 - 2023-03-06,14.816333810559467,0.28414886759977054,1942.5917545463783
2023-03-07 - 2023-03-13,66.04357194862527,1.2665890510695257,1967.1964090164422
2023-03-14 - 2023-03-20,34.561571812488005,0.6628246648970302,1980.2354720223718
2023-03-21 - 2023-03-27,39.57487639267014,0.7589702321881945,1995.264869782253
2023-03-28 - 2023-04-03,39.70183563961883,0.7614050670611829,2010.4569176020668
2023-04-04 - 2023-04-10,35.259083339145484,0.6762015982849819,2024.051659411723
2023-04-11 - 2023-04-17,33.308622633481114,0.6387955025599119,2036.9812103815343
2023-04-18 - 2023-04-24,35.52058375545042,0.6812166747620628,2050.8574660484232
